entry	Fingergeschwür	1744		0
orth	Fingergeschwür	deu
foreign	fra	ulcère au doigt
foreign	fra	panaris
entry	Fingerhut	1744		0
orth	Fingerhut	deu
foreign	fra	digitale
entry	Fingerknochen	1744		0
orth	Fingerknochen	deu
foreign	fra	phalange
entry	Fingerkraut	1744		0
orth	Fingerkraut	deu
foreign	fra	potentille
foreign	fra	tormdntille
entry	Fingerling	1744		0
orth	Fingerling	deu
foreign	fra	doigiier
entry	Fingernerven	1744		0
orth	Fingernerven	deu
foreign	fra	nerfs des doigts
entry	Fingerpulsadern	1744		0
orth	Fingerpulsadern	deu
foreign	fra	artères collatérales des doigts
entry	Fingirt	1744		0
orth	Fingirt	deu
foreign	fra	simulé
entry	Finne	1744		0
orth	Finne	deu
foreign	fra	bouton
entry	Finnen der Schweine	1744		0
orth	Finnen der Schweine	deu
foreign	fra	grains de ladrerie
foreign	fra	nageoire
entry	Finnenauschlag	1744		0
orth	Finnenauschlag	deu
foreign	fra	acné
entry	Firniss	1744		0
orth	Firniss	deu
foreign	fra	vernis
entry	Fisch	1744		0
orth	Fisch	deu
foreign	fra	poisson
entry	Fischbein	1744		0
orth	Fischbein	deu
foreign	fra	barbe de baleine
entry	Fischleim	1744		0
orth	Fischleim	deu
foreign	fra	ichthyose
entry	Fischkundë	1744		0
orth	Fischkundë	deu
foreign	fra	Ichthyologie
entry	Fischleim	1744		0
orth	Fischleim	deu
foreign	fra	icldhyocolle
entry	Fischmilch	1744		0
orth	Fischmilch	deu
foreign	fra	laitance
entry	Fischschuppenaussatz	1744		0
orth	Fischschuppenaussatz	deu
foreign	fra	ichthyose
entry	Fischzücht	1744		0
orth	Fischzücht	deu
foreign	fra	pisciculture
entry	Fistel	1744		0
orth	Fistel	deu
foreign	fra	fistule
entry	Fistelartig	1744		0
orth	Fistelartig	deu
foreign	fra	fistuleux
entry	Fistelgeschwür	1744		0
orth	Fistelgeschwür	deu
foreign	fra	ulcère fistuleux
entry	Fistelmesser	1744		0
orth	Fistelmesser	deu
foreign	fra	syringotome
entry	Fistelstimme	1744		0
orth	Fistelstimme	deu
foreign	fra	voix de fausset
entry	Fix	1744		0
orth	Fix	deu
foreign	fra	fixe
entry	Fläche	1744		0
orth	Fläche	deu
foreign	fra	plan
foreign	fra	surface
entry	Flachs	1744		0
orth	Flachs	deu
foreign	fra	lin
entry	Flaschenzug	1744		0
orth	Flaschenzug	deu
foreign	fra	moufle
entry	Flaum	1744		0
orth	Flaum	deu
foreign	fra	duvet
entry	Flaumig	1744		0
orth	Flaumig	deu
foreign	fra	lanugineux
entry	Flechse	1744		0
orth	Flechse	deu
foreign	fra	tendon
foreign	fra	synévrose
entry	Flechsenähnlich	1744		0
orth	Flechsenähnlich	deu
foreign	fra	tendineux
entry	Flechsenhaut	1744		0
orth	Flechsenhaut	deu
foreign	fra	aponévrose
entry	Flechsig	1744		0
orth	Flechsig	deu
foreign	fra	tendineux
entry	Flechte	1744		0
orth	Flechte	deu
foreign	fra	liehen
foreign	fra	plante
foreign	fra	herpès
entry	Flechtenartig	1744		0
orth	Flechtenartig	deu
foreign	fra	dartreux
foreign	fra	herpétique
entry	Flechtengrind	1744		0
orth	Flechtengrind	deu
foreign	fra	teigne
entry	Flechtenlaub	1744		0
orth	Flechtenlaub	deu
foreign	fra	squame darireuse
entry	Flechtensäure	1744		0
orth	Flechtensäure	deu
foreign	fra	acide lichéniqae
entry	Fleck	1744		0
orth	Fleck	deu
foreign	fra	tache
entry	Fleckfieber	1744		0
orth	Fleckfieber	deu
foreign	fra	fièvre pétéchiale
entry	Fleckig	1744		0
orth	Fleckig	deu
foreign	fra	maculé
entry	Fleisch	1744		0
orth	Fleisch	deu
foreign	fra	chair
foreign	fra	viande
entry	Fleischauswuchs	1744		0
orth	Fleischauswuchs	deu
foreign	fra	excroissance
pb	1745	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:37020d:1759/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?37020d&p=1759
entry	Fleischbildend	1745		0
orth	Fleischbildend	deu
foreign	fra	incarnatif
entry	Fleischbildung	1745		0
orth	Fleischbildung	deu
foreign	fra	sarcose
entry	Fleischbruch	1745		0
orth	Fleischbruch	deu
foreign	fra	sarcocèle
entry	Fleischbrühe	1745		0
orth	Fleischbrühe	deu
foreign	fra	bouillon
entry	Fleischerzeugend	1745		0
orth	Fleischerzeugend	deu
foreign	fra	sarcotique
entry	Fleischextract	1745		0
orth	Fleischextract	deu
foreign	fra	osmazôme
entry	Fleischfaser	1745		0
orth	Fleischfaser	deu
foreign	fra	fibre musculaire
entry	Fleischfressend	1745		0
orth	Fleischfressend	deu
foreign	fra	carnivore
foreign	fra	sarcophage
entry	Fleischfresser	1745		0
orth	Fleischfresser	deu
foreign	fra	carnassiers
entry	Fleischgewächs	1745		0
orth	Fleischgewächs	deu
foreign	fra	sarcome
entry	Fleischhaut	1745		0
orth	Fleischhaut	deu
foreign	fra	plan musculaire
foreign	fra	sarcoderme
foreign	fra	pannicule
entry	Fleischig	1745		0
orth	Fleischig	deu
foreign	fra	charnu
entry	Fleischwarze	1745		0
orth	Fleischwarze	deu
foreign	fra	caroncule
entry	Flieder	1745		0
orth	Flieder	deu
foreign	fra	lilas
entry	Fliege	1745		0
orth	Fliege	deu
foreign	fra	mouche
entry	Fliegenkopf	1745		0
orth	Fliegenkopf	deu
foreign	fra	myiocéphale
entry	Fliegenpflaster	1745		0
orth	Fliegenpflaster	deu
foreign	fra	emplâtre de cantharides
entry	Fliessblattern	1745		0
orth	Fliessblattern	deu
foreign	fra	variole confluente
entry	Fliete	1745		0
orth	Fliete	deu
foreign	fra	lancette
foreign	fra	flamme
entry	Flocke	1745		0
orth	Flocke	deu
foreign	fra	flocon
entry	Flockenlesen	1745		0
orth	Flockenlesen	deu
foreign	fra	carphologie
entry	Flockig	1745		0
orth	Flockig	deu
foreign	fra	floconneux
entry	Floh	1745		0
orth	Floh	deu
foreign	fra	puce
entry	Flohkraut	1745		0
orth	Flohkraut	deu
foreign	fra	pouliot
entry	Flosse	1745		0
orth	Flosse	deu
foreign	fra	nageoire
entry	Flüchtig	1745		0
orth	Flüchtig	deu
foreign	fra	fugace
foreign	fra	volatil
entry	Flug	1745		0
orth	Flug	deu
foreign	fra	vol
entry	Flügel	1745		0
orth	Flügel	deu
foreign	fra	aile
entry	Flügeldecke	1745		0
orth	Flügeldecke	deu
foreign	fra	élytre
entry	Flügelfell	1745		0
orth	Flügelfell	deu
foreign	fra	ptérygion
entry	Flügelförmig	1745		0
orth	Flügelförmig	deu
foreign	fra	ptérygoïde
entry	Flügelfrucht	1745		0
orth	Flügelfrucht	deu
foreign	fra	s amare
entry	Flügelfüssler	1745		0
orth	Flügelfüssler	deu
foreign	fra	ptéropodes
entry	Flügelmuskeln	1745		0
orth	Flügelmuskeln	deu
foreign	fra	muscles ptérygoïdiens
entry	Flügelrinne	1745		0
orth	Flügelrinne	deu
foreign	fra	fosse ptérygoïde
entry	Fluss	1745		0
orth	Fluss	deu
foreign	fra	flux
entry	Flussartig	1745		0
orth	Flussartig	deu
foreign	fra	rhumatismal
entry	Flussfleber	1745		0
orth	Flussfleber	deu
foreign	fra	fièvre rhumatismale
entry	Flussgalle	1745		0
orth	Flussgalle	deu
foreign	fra	vessigon
entry	Flussharz	1745		0
orth	Flussharz	deu
foreign	fra	animé
entry	Flusschildkröte	1745		0
orth	Flusschildkröte	deu
foreign	fra	émyde
entry	Flüssig	1745		0
orth	Flüssig	deu
foreign	fra	fluide
foreign	fra	liquide
entry	Flüssigkeit	1745		0
orth	Flüssigkeit	deu
foreign	fra	fluide
foreign	fra	fluidité
foreign	fra	liquidité
entry	Folge	1745		0
orth	Folge	deu
foreign	fra	suite
entry	Folgekrankheit	1745		0
orth	Folgekrankheit	deu
foreign	fra	deutéropathie
entry	Fontanell	1745		0
orth	Fontanell	deu
foreign	fra	exécutoire
foreign	fra	cautère
entry	Formel	1745		0
orth	Formel	deu
foreign	fra	formule
entry	Formlos	1745		0
orth	Formlos	deu
foreign	fra	amorphe
entry	Fortpflanzung	1745		0
orth	Fortpflanzung	deu
foreign	fra	propagation
entry	Fortsatz	1745		0
orth	Fortsatz	deu
foreign	fra	appendice
foreign	fra	apophyse
foreign	fra	procès
entry	Fötuszange	1745		0
orth	Fötuszange	deu
foreign	fra	embryulce
entry	Franze	1745		0
orth	Franze	deu
foreign	fra	frange
entry	Franzosenholz	1745		0
orth	Franzosenholz	deu
foreign	fra	gdiac
entry	Frass	1745		0
orth	Frass	deu
foreign	fra	croscon
entry	Fratt	1745		0
orth	Fratt	deu
foreign	fra	intertrigo
entry	Frau	1745		0
orth	Frau	deu
foreign	fra	femme
entry	Frauenhaar	1745		0
orth	Frauenhaar	deu
foreign	fra	capillaire
entry	Frauenmünze	1745		0
orth	Frauenmünze	deu
foreign	fra	balsamite
entry	Frei	1745		0
orth	Frei	deu
foreign	fra	libre
entry	Freiwillig	1745		0
orth	Freiwillig	deu
foreign	fra	volontaire
entry	Fremdartiger Körper	1745		0
orth	Fremdartiger Körper	deu
foreign	fra	corps étranger
entry	Fressend	1745		0
orth	Fressend	deu
foreign	fra	corrosif
foreign	fra	phagédénique
entry	Fressrehe (vétér.)	1745		0
orth	Fressrehe (vétér.)	deu
foreign	fra	cardialgie
entry	Fresstein	1745		0
orth	Fresstein	deu
foreign	fra	pierre infernale
entry	Fressucht	1745		0
orth	Fressucht	deu
foreign	fra	boulimie
entry	Friesel	1745		0
orth	Friesel	deu
foreign	fra	miliaire
entry	Frieseikrätze	1745		0
orth	Frieseikrätze	deu
foreign	fra	grattelle
entry	Frosch	1745		0
orth	Frosch	deu
foreign	fra	grenouille
foreign	fra	grenouillette
foreign	fra	lympas
entry	Froschader	1745		0
orth	Froschader	deu
foreign	fra	veine ramne
entry	Froschlaich	1745		0
orth	Froschlaich	deu
foreign	fra	spermiole
entry	Fröschleingeschwulst	1745		0
orth	Fröschleingeschwulst	deu
foreign	fra	grenouillette
entry	Froschpulsader	1745		0
orth	Froschpulsader	deu
foreign	fra	ranine
entry	Frostbeule	1745		0
orth	Frostbeule	deu
foreign	fra	engelure
entry	Frösteln	1745		0
orth	Frösteln	deu
foreign	fra	horripilation
foreign	fra	frisson
foreign	fra	frissonnement
entry	Frostfieber	1745		0
orth	Frostfieber	deu
foreign	fra	fièvre phricode
entry	Frucht	1745		0
orth	Frucht	deu
foreign	fra	fruit
entry	Fruchtbarkeit	1745		0
orth	Fruchtbarkeit	deu
foreign	fra	fécondité
entry	Fruchtbildung	1745		0
orth	Fruchtbildung	deu
foreign	fra	fructification
entry	Fruchtboden	1745		0
orth	Fruchtboden	deu
foreign	fra	torus
entry	Fruchtboden, gemeinschaftlicher	1745		0
orth	Fruchtboden	deu
orth	gemeinschaftlicher	deu
foreign	fra	clinanthe
entry	Fruchtfleisch	1745		0
orth	Fruchtfleisch	deu
foreign	fra	sarcocarpe
entry	Fruchthülle	1745		0
orth	Fruchthülle	deu
foreign	fra	péricarpe
entry	Fruchtkeim	1745		0
orth	Fruchtkeim	deu
foreign	fra	embryon
foreign	fra	gongyle
entry	Fruchtknoten	1745		0
orth	Fruchtknoten	deu
foreign	fra	ovaire (dans les plantes)
entry	Fruchtknotenwulst	1745		0
orth	Fruchtknotenwulst	deu
foreign	fra	gynobase
entry	Fruchtsack	1745		0
orth	Fruchtsack	deu
foreign	fra	sporange
entry	Fruchtstand	1745		0
orth	Fruchtstand	deu
foreign	fra	fructification
entry	Fruchttragend	1745		0
orth	Fruchttragend	deu
foreign	fra	fructifère
entry	Fruchtwasser	1745		0
orth	Fruchtwasser	deu
foreign	fra	eau de ΐamnios
entry	Frühgeburt	1745		0
orth	Frühgeburt	deu
foreign	fra	accouchement avant terme
entry	Frühling	1745		0
orth	Frühling	deu
foreign	fra	printemps
entry	Fuchs	1745		0
orth	Fuchs	deu
foreign	fra	renard
entry	Fuchsräude	1745		0
orth	Fuchsräude	deu
foreign	fra	alopécie
entry	Fuchsroth	1745		0
orth	Fuchsroth	deu
foreign	fra	alezan
entry	Fuge	1745		0
orth	Fuge	deu
foreign	fra	coulisse
entry	Fugengelenk	1745		0
orth	Fugengelenk	deu
foreign	fra	synarthrose
foreign	fra	articulation en charnière
entry	Fügung	1745		0
orth	Fügung	deu
foreign	fra	jointure
entry	Fühlbar	1745		0
orth	Fühlbar	deu
foreign	fra	tactile
entry	Fühlen	1745		0
orth	Fühlen	deu
foreign	fra	toucher
entry	Fühlfaden	1745		0
orth	Fühlfaden	deu
foreign	fra	palpe
foreign	fra	tentacule
entry	Fühlhorn	1745		0
orth	Fühlhorn	deu
foreign	fra	antenne
entry	Fühler	1745		0
orth	Fühler	deu
foreign	fra	palpe
entry	Fülle	1745		0
orth	Fülle	deu
foreign	fra	plénitude
entry	Füllen	1745		0
orth	Füllen	deu
foreign	fra	poulain
entry	Fundort	1745		0
orth	Fundort	deu
foreign	fra	habitat
entry	Fünfblätterig	1745		0
orth	Fünfblätterig	deu
foreign	fra	pentaphylle
entry	Fünffingerkraut 	1745		0
orth	Fünffingerkraut 	deu
foreign	fra	quintefeuille
entry	Fünfmännerig	1745		0
orth	Fünfmännerig	deu
foreign	fra	pentandre
entry	Fünftägiges Fieber	1745		0
orth	Fünftägiges Fieber	deu
foreign	fra	fièvre quintane
entry	Fünfweiberig	1745		0
orth	Fünfweiberig	deu
foreign	fra	pentagyne
entry	Fungussäure	1745		0
orth	Fungussäure	deu
foreign	fra	acide fongique
entry	Funkensehen	1745		0
orth	Funkensehen	deu
foreign	fra	photopsie
entry	Furche	1745		0
orth	Furche	deu
foreign	fra	sillon
entry	Furunkel	1745		0
orth	Furunkel	deu
foreign	fra	furoncle
entry	Fuss	1745		0
orth	Fuss	deu
foreign	fra	pied
entry	Fussbad	1745		0
orth	Fussbad	deu
foreign	fra	pédiluve
entry	Fussbeuge	1745		0
orth	Fussbeuge	deu
foreign	fra	cou-de-pied
entry	Fussblatt	1745		0
orth	Fussblatt	deu
foreign	fra	plante du picd
entry	Fussgelenk	1745		0
orth	Fussgelenk	deu
foreign	fra	articulation du pied
entry	Fussgicht	1745		0
orth	Fussgicht	deu
foreign	fra	podagre
entry	Fussknöchel Fussknorren	1745		0
orth	Fussknöchel Fussknorren	deu
foreign	fra	cheville du pied
entry	Fussmuskel	1745		0
orth	Fussmuskel	deu
foreign	fra	muscle pédieux
entry	Fussrücken	1745		0
orth	Fussrücken	deu
foreign	fra	dos du pied
entry	Fussohle	1745		0
orth	Fussohle	deu
foreign	fra	plante du pied
entry	Fussohlenmuskel	1745		0
orth	Fussohlenmuskel	deu
foreign	fra	muscle plantaire grêle
entry	Fusswurzel	1745		0
orth	Fusswurzel	deu
foreign	fra	tarse
entry	Futter	1745		0
orth	Futter	deu
foreign	fra	fourrage
entry	Gabel	1745		0
orth	Gabel	deu
foreign	fra	fourchette
entry	Gagat	1745		0
orth	Gagat	deu
foreign	fra	jayet
entry	Gähnen	1745		0
orth	Gähnen	deu
foreign	fra	bâiller
entry	Gährstoff	1745		0
orth	Gährstoff	deu
foreign	fra	levain
entry	Gährung	1745		0
orth	Gährung	deu
foreign	fra	fermentation
entry	Gährungsstoff	1745		0
orth	Gährungsstoff	deu
foreign	fra	ferment
entry	Gaigant	1745		0
orth	Gaigant	deu
foreign	fra	galanga
entry	Gallapfel	1745		0
orth	Gallapfel	deu
foreign	fra	noix de galle
entry	Gallapfelsäure	1745		0
orth	Gallapfelsäure	deu
foreign	fra	acide gallique
entry	Galle (vétér.)	1745		0
orth	Galle (vétér.)	deu
foreign	fra	vessigon
entry	Galle	1745		0
orth	Galle	deu
foreign	fra	bile
foreign	fra	fiel
entry	Gallenbehältniss	1745		0
orth	Gallenbehältniss	deu
foreign	fra	réservoir de la bile
entry	Gallenblase	1745		0
orth	Gallenblase	deu
foreign	fra	vésicule de la bile
entry	Gallenfett	1745		0
orth	Gallenfett	deu
foreign	fra	cholestérine
entry	Gallenfettsäure	1745		0
orth	Gallenfettsäure	deu
foreign	fra	acide cholestérique
entry	Gallenfieber	1745		0
orth	Gallenfieber	deu
foreign	fra	fièvre bilieuse
entry	Gallengang	1745		0
orth	Gallengang	deu
foreign	fra	canal biliaire
entry	Gallengrün	1745		0
orth	Gallengrün	deu
foreign	fra	biliverdine
entry	Gallenruhr 	1745		0
orth	Gallenruhr 	deu
foreign	fra	choléra-morbus
entry	Gallenstein	1745		0
orth	Gallenstein	deu
foreign	fra	calcul biliaire
entry	Gallensucht	1745		0
orth	Gallensucht	deu
foreign	fra	ictère
foreign	fra	polycholie
entry	Gallenssüs	1745		0
orth	Gallenssüs	deu
foreign	fra	picromel
entry	Gallenzucker	1745		0
orth	Gallenzucker	deu
foreign	fra	picromel
entry	Gallerbsäure	1745		0
orth	Gallerbsäure	deu
foreign	fra	tannin
entry	Gallicht, gallig	1745		0
orth	Gallicht	deu
orth	gallig	deu
foreign	fra	bilieux
entry	Gallnuss	1745		0
orth	Gallnuss	deu
foreign	fra	noix de galle
entry	Gallert	1745		0
orth	Gallert	deu
foreign	fra	gélatine
entry	Gallertartig	1745		0
orth	Gallertartig	deu
foreign	fra	gélatineux
entry	Gallertkrebs	1745		0
orth	Gallertkrebs	deu
foreign	fra	cancer colloïde
entry	Galmei	1745		0
orth	Galmei	deu
foreign	fra	calamine
entry	Galvanisch	1745		0
orth	Galvanisch	deu
foreign	fra	galvanique
entry	Gamander	1745		0
orth	Gamander	deu
foreign	fra	germandrée
entry	Gang	1745		0
orth	Gang	deu
foreign	fra	marche
foreign	fra	allure
entry	Gangart	1745		0
orth	Gangart	deu
foreign	fra	gangue
entry	Ganglien	1745		0
orth	Ganglien	deu
foreign	fra	ganglions
entry	Gans	1745		0
orth	Gans	deu
foreign	fra	oie
entry	Gänsedistel	1745		0
orth	Gänsedistel	deu
foreign	fra	lalteron
entry	Gänsefuss	1745		0
orth	Gänsefuss	deu
foreign	fra	ansérine
entry	Gänsehaut	1745		0
orth	Gänsehaut	deu
foreign	fra	peau ansérine
entry	Garn	1745		0
orth	Garn	deu
foreign	fra	bonnet
foreign	fra	deuxième estomac des ruminants
entry	Gartencypresse	1745		0
orth	Gartencypresse	deu
foreign	fra	santoline
entry	Gartenquendel	1745		0
orth	Gartenquendel	deu
foreign	fra	larriette
entry	Gas	1745		0
orth	Gas	deu
foreign	fra	gaz
entry	Gastrisch	1745		0
orth	Gastrisch	deu
foreign	fra	gastrique
entry	Gattung	1745		0
orth	Gattung	deu
foreign	fra	genre
entry	Gauchheil	1745		0
orth	Gauchheil	deu
foreign	fra	mouron
entry	Gaumen	1745		0
orth	Gaumen	deu
foreign	fra	palais
entry	Gaumenblutader	1745		0
orth	Gaumenblutader	deu
foreign	fra	veine palatine
entry	Gaumendrüsen	1745		0
orth	Gaumendrüsen	deu
foreign	fra	glandes palatines
entry	Gaumenentzündung	1745		0
orth	Gaumenentzündung	deu
foreign	fra	palatite
entry	Gaumenknochen	1745		0
orth	Gaumenknochen	deu
foreign	fra	os palatin
entry	Gaumennaht	1745		0
orth	Gaumennaht	deu
foreign	fra	staphylorrhaphie
entry	Gaumenpulsader	1745		0
orth	Gaumenpulsader	deu
foreign	fra	artère palatine
entry	Gaumensegel	1745		0
orth	Gaumensegel	deu
foreign	fra	voile du palais
entry	Geballt	1745		0
orth	Geballt	deu
foreign	fra	conglobé
entry	Gebären	1745		0
orth	Gebären	deu
foreign	fra	accouchement
foreign	fra	enfantement
entry	Gebärende	1745		0
orth	Gebärende	deu
foreign	fra	accouchée
entry	Gebärhaus	1745		0
orth	Gebärhaus	deu
foreign	fra	maison d’accouchement
foreign	fra	maternité
entry	Gebärmutter	1745		0
orth	Gebärmutter	deu
foreign	fra	matrice
entry	Gebärmutterabweichung	1745		0
orth	Gebärmutterabweichung	deu
foreign	fra	déviation de la matrice
entry	Gebärmutterblutung	1745		0
orth	Gebärmutterblutung	deu
foreign	fra	métroptose
entry	Gebärmutterbruch	1745		0
orth	Gebärmutterbruch	deu
foreign	fra	hystérocèle
foreign	fra	métrocèle
entry	Gebärmutterentzündung	1745		0
orth	Gebärmutterentzündung	deu
foreign	fra	métrite
entry	Gebärmuterfluss	1745		0
orth	Gebärmuterfluss	deu
foreign	fra	perte utérine
entry	Gebärmuttermesser	1745		0
orth	Gebärmuttermesser	deu
foreign	fra	hystérotome
entry	Gebärmutterpolyp	1745		0
orth	Gebärmutterpolyp	deu
foreign	fra	métropolype
entry	Gebärmätterschmerz	1745		0
orth	Gebärmätterschmerz	deu
foreign	fra	hystéralgie
foreign	fra	métralgie
entry	Gebärmutterschnitt	1745		0
orth	Gebärmutterschnitt	deu
foreign	fra	hystérotomie
foreign	fra	métrotomie
pb	1746	https://www.biusante.parisdescartes.fr/iiif/2/bibnum:37020d:1760/full/full/0/default.jpg	https://www.biusante.parisdescartes.fr/histmed/medica/page?37020d&p=1760
entry	Gebärmutterspiegel	1746		0
orth	Gebärmutterspiegel	deu
foreign	fra	spéculum
entry	Gebärmutterspritze	1746		0
orth	Gebärmutterspritze	deu
foreign	fra	métrenchyte
entry	Gobärmuttervorfall	1746		0
orth	Gobärmuttervorfall	deu
foreign	fra	hystéroptose
foreign	fra	métroptose
entry	Gebärmutterwassersucht	1746		0
orth	Gebärmutterwassersucht	deu
foreign	fra	hydromètre
entry	Gebärstuhl	1746		0
orth	Gebärstuhl	deu
foreign	fra	chaise à accoucher
entry	Gebärwehen	1746		0
orth	Gebärwehen	deu
foreign	fra	douleurs de l’enfantement
entry	Gebein	1746		0
orth	Gebein	deu
foreign	fra	squelette
entry	Gebelle	1746		0
orth	Gebelle	deu
foreign	fra	aboiement
entry	Gebinde	1746		0
orth	Gebinde	deu
foreign	fra	bandage
entry	Gebiss	1746		0
orth	Gebiss	deu
foreign	fra	mors
entry	Gebiss, künstliches	1746		0
orth	Gebiss	deu
orth	künstliches	deu
foreign	fra	dentier
entry	Geburt	1746		0
orth	Geburt	deu
foreign	fra	naissance
entry	Geburt, schwere	1746		0
orth	Geburt	deu
orth	schwere	deu
foreign	fra	dystocie
entry	Geburtshelfer	1746		0
orth	Geburtshelfer	deu
foreign	fra	accoucheur
entry	Geburtsmaal	1746		0
orth	Geburtsmaal	deu
foreign	fra	. tache de naissance
entry	Geburtstheile	1746		0
orth	Geburtstheile	deu
foreign	fra	parties génitales chez la femme
entry	Geburtszange	1746		0
orth	Geburtszange	deu
foreign	fra	forceps
entry	Gedächtniss	1746		0
orth	Gedächtniss	deu
foreign	fra	mémoire
entry	Gedächtnissschwäche	1746		0
orth	Gedächtnissschwäche	deu
foreign	fra	dysmnésie
entry	Gedanke	1746		0
orth	Gedanke	deu
foreign	fra	pensée
entry	Gedärme	1746		0
orth	Gedärme	deu
foreign	fra	intestin
entry	Gediegen	1746		0
orth	Gediegen	deu
foreign	fra	natif
foreign	fra	vierge
entry	Geduldampfer	1746		0
orth	Geduldampfer	deu
foreign	fra	patience
entry	Gefängniss	1746		0
orth	Gefängniss	deu
foreign	fra	prison
entry	Gefäss	1746		0
orth	Gefäss	deu
foreign	fra	vaisseau
entry	Gefässbaum	1746		0
orth	Gefässbaum	deu
foreign	fra	arbre vasculaire
entry	Gefässeinmündung	1746		0
orth	Gefässeinmündung	deu
foreign	fra	inosculation
entry	Gefässentzündung	1746		0
orth	Gefässentzündung	deu
foreign	fra	inflammation des vaisseaux
entry	Gefässfieber	1746		0
orth	Gefässfieber	deu
foreign	fra	fièvre vasculaire
entry	Gefässhäute	1746		0
orth	Gefässhäute	deu
foreign	fra	tuniques des vaisseaux
foreign	fra	choroïde
entry	Gefässhautentzündung	1746		0
orth	Gefässhautentzündung	deu
foreign	fra	choroidite
entry	Gefässhof	1746		0
orth	Gefässhof	deu
foreign	fra	aréole
entry	Gefässlehre	1746		0
orth	Gefässlehre	deu
foreign	fra	angiologie
entry	Gefässreichthum	1746		0
orth	Gefässreichthum	deu
foreign	fra	vascularité
entry	Gefässystem	1746		0
orth	Gefässystem	deu
foreign	fra	système vasculaire
entry	Gefässverengerung	1746		0
orth	Gefässverengerung	deu
foreign	fra	sténose
foreign	fra	angiosténose
entry	Gefenstert	1746		0
orth	Gefenstert	deu
foreign	fra	fenêtrée
entry	Geflecht	1746		0
orth	Geflecht	deu
foreign	fra	réseau
foreign	fra	plexus
foreign	fra	lacis
entry	Gefranzt	1746		0
orth	Gefranzt	deu
foreign	fra	frangé
entry	Gefrieren	1746		0
orth	Gefrieren	deu
foreign	fra	congélation
entry	Gefüge	1746		0
orth	Gefüge	deu
foreign	fra	sutures
entry	Gefühl	1746		0
orth	Gefühl	deu
foreign	fra	sentiment
entry	Gefurcht	1746		0
orth	Gefurcht	deu
foreign	fra	sillonné
entry	Gegenbock	1746		0
orth	Gegenbock	deu
foreign	fra	antitragus
entry	Gegenentzündlich	1746		0
orth	Gegenentzündlich	deu
foreign	fra	antiphlogistique
entry	Gegengift	1746		0
orth	Gegengift	deu
foreign	fra	antidote
foreign	fra	contre-poison
entry	Gegenklopfer	1746		0
orth	Gegenklopfer	deu
foreign	fra	antithénar
entry	Gegenleiste	1746		0
orth	Gegenleiste	deu
foreign	fra	anthélix
entry	Gegenmittel	1746		0
orth	Gegenmittel	deu
foreign	fra	antidote
entry	Gegenmuskel	1746		0
orth	Gegenmuskel	deu
foreign	fra	muscle antagoniste
entry	Gegenöffnung	1746		0
orth	Gegenöffnung	deu
foreign	fra	contre-ouverture
entry	Gegenreiz	1746		0
orth	Gegenreiz	deu
entry	Gegensatz	1746		0
orth	Gegensatz	deu
foreign	fra	contraste
entry	Gegenständig	1746		0
orth	Gegenständig	deu
foreign	fra	opposé
entry	Get end	1746		0
orth	Get end	deu
foreign	fra	région
entry	Geheim	1746		0
orth	Geheim	deu
foreign	fra	occulte
entry	Geheimmittel	1746		0
orth	Geheimmittel	deu
foreign	fra	arcane
entry	Geheimniss	1746		0
orth	Geheimniss	deu
foreign	fra	secret
entry	Gehirn	1746		0
orth	Gehirn	deu
foreign	fra	cerveau
foreign	fra	encéphale
entry	Gehirnanhang	1746		0
orth	Gehirnanhang	deu
foreign	fra	glande pituitaire
entry	Gehirnartig	1746		0
orth	Gehirnartig	deu
foreign	fra	encéphaldide
entry	Gehirnbalken	1746		0
orth	Gehirnbalken	deu
foreign	fra	corps calleux
entry	Gehirnbruch	1746		0
orth	Gehirnbruch	deu
foreign	fra	encéphalocèle
entry	Gehirnbrücke	1746		0
orth	Gehirnbrücke	deu
foreign	fra	pont de Varole
entry	Gehirneinschnitt	1746		0
orth	Gehirneinschnitt	deu
foreign	fra	scissure interlobaire du cerveau
entry	Gehirnentzündung 	1746		0
orth	Gehirnentzündung 	deu
foreign	fra	encéphalite
entry	Gehirnfalten	1746		0
orth	Gehirnfalten	deu
entry	Gehirnfett	1746		0
orth	Gehirnfett	deu
foreign	fra	cérébrine
entry	Gehirngewölbe	1746		0
orth	Gehirngewölbe	deu
foreign	fra	voûte àtrois piliers
entry	Gehirngrund	1746		0
orth	Gehirngrund	deu
foreign	fra	base du cerveau
entry	Gehirnhaut	1746		0
orth	Gehirnhaut	deu
foreign	fra	méninge
foreign	fra	membrane du cerveau
entry	Gehirnhautschlagader	1746		0
orth	Gehirnhautschlagader	deu
foreign	fra	artère méningée
entry	Gehirnhöhlen, Gehirnkammern	1746		0
orth	Gehirnhöhlen	deu
orth	Gehirnkammern	deu
foreign	fra	ventricules du cerveau
entry	Gehirnkern	1746		0
orth	Gehirnkern	deu
foreign	fra	corps calleux
entry	Gehirnklappe	1746		0
orth	Gehirnklappe	deu
foreign	fra	valvule de Vieussens
entry	Gehirnknoten	1746		0
orth	Gehirnknoten	deu
foreign	fra	Protubérance annulaire
entry	Gehirnkrümmungen	1746		0
